6;0.17492056;-0.11260331;0.2655611;0.32787836;C0
15;0.24615645;0.019577622;0.10750103;0.3732351;C0
25;0.30141127;0.12892276;0.20157242;0.63190645;C0
43;0.29247123;0.16168797;0.562788;1.0169473;C0
47;0.30330545;0.15269774;0.9944916;1.4504948;C0
58;0.3869434;0.20203543;1.1836157;1.7725945;C0
73;0.45736355;0.27599818;1.1716795;1.9050412;C0
75;0.42813045;0.2402516;1.0798197;1.7482017;C0
86;0.33499235;0.24686241;1.065238;1.6470928;C0
94;0.25632054;0.39016283;1.1148987;1.7613821;C0
106;0.26375118;0.55393964;1.0239048;1.8415956;C0
119;0.25386915;0.646508;1.1407251;2.0411024;C0
134;0.24703136;0.6997053;1.3736458;2.3203826;C0
135;0.24703136;0.6997053;1.3736458;2.3203826;C0
149;0.08927122;0.61970764;1.8483229;2.5573018;C0
155;-0.20561436;0.510817;2.5629988;2.8682015;C0
175;-0.16118973;0.6595515;2.5879745;3.0863364;C0
176;0.17109326;0.91429055;2.523654;3.6090379;C0
206;0.46320876;1.326618;2.3240871;4.113914;C0
208;-0.08495119;0.85778224;2.643385;3.416216;C0
210;0.2633939;1.5051937;2.3575258;4.1261134;C0
226;0.6659533;1.9756758;3.075305;5.716934;C0
231;0.696278;2.0527549;3.8761492;6.625182;C0
243;0.628561;1.8353181;3.9894753;6.4533544;C0
261;0.7509288;1.7032938;3.9888306;6.4430532;C0
262;0.6622023;1.647512;3.75799;6.067704;C0
266;0.49783808;1.3272834;2.7386894;4.563811;C0
274;0.11044407;0.9765835;2.245391;3.3324184;C0
286;-0.037061602;0.45949858;2.674798;3.097235;C0
294;0.2422803;0.44445205;3.1747541;3.8614864;C0
307;0.744378;0.6622459;3.2099314;4.616555;C0
314;1.0151119;0.6887877;2.9533987;4.657298;C0
326;0.8578581;0.64467007;2.6275873;4.1301155;C0
336;0.37868088;0.33441263;2.6062937;3.3193872;C0
349;-0.058619857;0.0513736;2.637186;2.6299398;C0
354;-0.25803715;0.0063623786;2.4705915;2.218917;C0
366;-0.34778127;0.08747116;1.8424664;1.5821562;C0
374;-0.4248755;-0.02659139;0.88422775;0.43276086;C0
386;-0.36234438;-0.3647341;0.22087193;-0.5062066;C0
395;-0.19501051;-0.81844586;-0.45971584;-1.4731722;C0
405;0.1549018;-0.8770598;-1.0869694;-1.8091273;C0
414;0.27677608;-0.8505508;-1.3477659;-1.9215406;C0
425;0.066385865;-0.98395056;-1.438302;-2.3558667;C0
435;-0.15710771;-0.9179101;-1.5292835;-2.6043015;C0
447;-0.47198793;-0.93759066;-1.253005;-2.6625836;C0
454;-0.8206191;-0.992669;-0.855999;-2.6692872;C0
466;-0.7901541;-1.0667186;-1.218503;-3.0753756;C0
474;-0.5446808;-1.3459873;-1.7166405;-3.6073086;C0
488;-0.1659956;-1.2658763;-1.4895573;-2.9214292;C0
494;0.14167178;-1.0110208;-1.1761427;-2.0454917;C0
507;0.115612745;-0.8664497;-1.0518723;-1.8027092;C0
515;-0.1317119;-1.0265346;-0.8738575;-2.032104;C0
526;-0.38353074;-1.5388799;-1.0047903;-2.9272008;C0
539;-0.5075615;-1.9601765;-1.4824724;-3.9502103;C0
548;-0.74878275;-2.1218817;-1.3756132;-4.246278;C0
555;-0.5828109;-1.6466882;-1.3179264;-3.5474255;C0
567;-0.31496465;-1.2195345;-1.8901052;-3.4246044;C0
575;-0.13984644;-1.1182203;-2.423088;-3.6811547;C0
587;0.10024607;-1.1408448;-2.3031263;-3.3437252;C0
597;0.58003825;-1.0899678;-1.815095;-2.3250246;C0
606;0.9993966;-0.9546326;-1.2385454;-1.1937814;C0
616;0.81187904;-1.0727711;-0.77752876;-1.0384208;C0
626;0.26565188;-1.309686;-0.7920494;-1.8360834;C0
636;-0.060500383;-1.3341281;-1.2246103;-2.6192389;C0
649;-0.24958453;-1.2235444;-1.5005064;-2.9736352;C0
655;-0.57066023;-1.2972105;-1.2944145;-3.1622853;C0
669;-0.4922846;-1.4651041;-1.2195415;-3.1769302;C0
674;-0.0823077;-1.6498863;-1.3080502;-3.040244;C0
687;0.34354103;-1.5258808;-1.0911779;-2.2735176;C0
698;0.6910022;-1.0352259;-0.73560715;-1.0798309;C0
706;0.6759101;-0.6278345;-0.7204199;-0.67234427;C0
715;0.5175247;-0.5671503;-0.88601494;-0.9356405;C0
726;0.14810249;-0.7890663;-0.92787457;-1.5688384;C0
735;-0.024732709;-1.1516488;-1.185647;-2.3620286;C0
748;0.19292006;-1.4009066;-1.4093075;-2.6172938;C0
755;0.16109219;-1.6625988;-1.158803;-2.6603098;C0
769;0.13488069;-1.5154551;-0.68667316;-2.0672476;C0
777;-0.063421965;-1.1698914;-0.5361395;-1.7694528;C0
789;-0.19580652;-0.8368076;-0.42307377;-1.4556879;C0
813;0.10754055;-0.8995486;-0.66260815;-1.4546162;C0
818;0.4376622;-1.2396879;-1.2660599;-2.0680857;C0
822;0.39442986;-1.4185061;-1.5288944;-2.5529706;C0
831;0.59638476;-1.0266576;-1.6470213;-2.077294;C0
838;1.0856096;-0.416829;-1.4971476;-0.828367;C0
863;1.4310923;-0.012955785;-1.2010136;0.21712291;C0
