2;-0.050070234;1.3233016;1.697319;2.9705503;C0
10;0.4363888;1.425498;2.550887;4.412774;C0
28;0.6627829;1.0402575;3.1990328;4.902073;C0
35;0.6754783;0.3858561;3.9946985;5.056033;C0
43;0.8489832;0.09425801;5.791705;6.7349463;C0
56;1.3569446;-0.5904736;5.056506;5.822977;C0
72;0.80499434;-1.2957602;2.3584328;1.867667;C0
74;-0.24060056;-1.3505547;2.6792927;1.0881374;C0
92;-0.54222465;-1.2301286;3.958372;2.186019;C0
98;-0.9430818;-1.3367301;4.5499687;2.2701569;C0
107;-1.1121061;-1.4973804;3.739524;1.1300373;C0
114;-0.8731373;-1.5057474;2.9317226;0.55283785;C0
125;-0.3670265;-1.4293113;2.4745922;0.67825437;C0
151;0.13182947;-1.3707147;2.24854;1.0096548;C0
152;0.4642487;-1.1894069;2.1146908;1.3895326;C0
154;0.7785627;-0.8618585;2.0054312;1.9221354;C0
170;0.9654714;-0.47759926;1.76231;2.2501822;C0
171;0.9613373;-0.15938014;1.1994677;2.0014248;C0
185;0.9470575;0.12038049;0.3462124;1.4136504;C0
191;0.76839995;0.2724618;-0.20788383;0.8329779;C0
205;0.25821123;0.024088383;-0.0044784546;0.27782115;C0
213;-0.27347296;-0.46435952;0.69673634;-0.04109615;C0
224;-0.5396961;-0.6841412;0.9946928;-0.22914457;C0
240;-0.469335;-0.7033498;1.1682558;-0.0044289827;C0
243;-0.3706255;-0.7524578;1.3105268;0.1874435;C0
259;-0.42411655;-0.80118823;1.4255419;0.20023704;C0
302;-0.4065135;-0.93255895;1.6409407;0.3018682;C0
303;-0.2657024;-1.1490897;1.2997398;-0.11505222;C0
305;-0.42839703;-1.294137;1.2389841;-0.48354995;C0
307;-0.6673596;-1.1665381;0.9811659;-0.8527318;C0
308;-0.6715434;-0.7499831;0.4207325;-1.0007939;C0
311;-0.5244676;-0.22796261;-0.17589664;-0.92832685;C0
323;-0.48825127;-0.044525623;-0.50767136;-1.0404482;C0
336;-0.5032552;-0.02836132;-0.2158289;-0.7474454;C0
344;-0.4520294;0.0627476;0.2844391;-0.10484272;C0
352;-0.4214031;0.045344472;0.6510315;0.27497286;C0
363;-0.35628498;-0.12231791;1.1207628;0.64215994;C0
372;-0.24983564;-0.22868061;0.7306509;0.25213465;C0
388;-0.23874772;-0.12323046;-0.16465092;-0.5266291;C0
400;-0.10529485;0.23159945;-0.7529974;-0.6266928;C0
406;0.06975299;0.5841632;-0.99257946;-0.33866328;C0
414;0.22837026;0.8535783;-0.6506758;0.43127286;C0
435;0.22942448;0.6917876;-0.050531387;0.8706807;C0
436;0.27933997;0.36749125;0.16155338;0.8083846;C0
446;0.15135656;-0.17841077;-0.06513882;-0.09219302;C0
454;-0.24851313;-0.6307038;-0.065499306;-0.9447162;C0
465;-0.41288677;-0.39117777;-0.21116924;-1.0152338;C0
471;-0.33953834;-0.029512167;0.24814892;-0.120901585;C0
486;-0.11958298;0.31114578;0.45062256;0.64218533;C0
491;0.19849224;0.62844193;0.185112;1.0120461;C0
502;0.28836572;0.5651146;-0.050200462;0.8032799;C0
511;0.22577982;0.29776847;-0.08793831;0.43561;C0
523;0.19567561;0.022312045;-0.42386723;-0.20587957;C0
532;0.11638448;-0.018196166;-1.1083755;-1.0101873;C0
543;0.20001863;0.39781228;-1.8641343;-1.2663034;C0
552;0.6518515;1.0560117;-1.5283394;0.1795237;C0
566;0.6686178;1.1550407;-0.58075905;1.2428994;C0
571;0.3695364;0.81233317;-0.0487175;1.133152;C0
584;0.01880712;0.12892544;-0.29178333;-0.14405078;C0
592;-0.551981;-0.42600006;-0.8760824;-1.8540635;C0
604;-0.8577027;-0.36006224;-1.5865974;-2.8043623;C0
617;-0.87212694;0.13159907;-2.2188191;-2.959347;C0
623;-0.71050304;0.42970785;-2.4163427;-2.6971378;C0
638;-0.36808795;0.77761817;-2.5554233;-2.145893;C0
646;-0.024538934;0.7456933;-1.9553394;-1.234185;C0
654;-0.06461424;0.47995;-1.5061731;-1.0908374;C0
669;-0.2792065;0.18146707;-1.3797188;-1.4774582;C0
672;-0.46016103;0.18218805;-1.121233;-1.3992059;C0
686;-0.49208975;0.21595521;-1.0122824;-1.2884169;C0
699;-0.41794813;0.33781987;-0.9803581;-1.0604863;C0
707;-0.15392357;0.43416747;-1.0392084;-0.75896454;C0
717;0.09442204;0.5616915;-1.2577343;-0.60162073;C0
723;0.30611295;0.83188957;-1.5274954;-0.38949287;C0
733;0.60197574;1.3724139;-2.0173001;-0.042910576;C0
