4;0.8426885;-1.1124026;2.7911139;2.5213997;C0
20;0.6660783;-1.365845;4.1103497;3.410583;C0
24;0.15679151;-1.8823326;4.656986;2.9314451;C0
38;-0.29303962;-2.208687;4.208724;1.7069974;C0
45;-0.19566303;-2.3370636;3.543026;1.0102994;C0
56;0.19287431;-1.8377405;3.248992;1.6041257;C0
71;0.71323097;-1.2963896;3.1668425;2.583684;C0
107;1.1307728;-0.92775977;3.0502892;3.253302;C0
108;1.1307728;-0.92775977;3.0502892;3.253302;C0
117;1.4444876;-0.48834682;3.0714808;4.0276213;C0
119;1.3435475;-0.60638744;3.4763355;4.2134957;C0
121;0.938838;-0.83723927;3.7528152;3.854414;C0
126;0.538519;-1.3119277;3.3367949;2.5633862;C0
141;-0.03226924;-1.8719381;2.6010742;0.69686687;C0
143;-0.5256987;-2.1215804;1.8913908;-0.7558882;C0
168;-0.586565;-2.0287056;1.1683378;-1.4469328;C0
170;-0.30969942;-1.9743867;0.3342638;-1.9498224;C0
189;0.10211718;-1.8758093;-0.30766487;-2.081357;C0
191;0.59981495;-1.4616035;-0.3671913;-1.2289798;C0
198;1.1171685;-0.7760899;0.04658699;0.38766563;C0
214;1.2104703;-0.23543823;0.53549576;1.5105278;C0
218;0.7090901;-0.24250066;0.780097;1.2466865;C0
224;0.04610789;-0.5861213;0.7431669;0.20315349;C0
239;-0.36443424;-1.0438627;0.4444704;-0.96382654;C0
247;-0.57192314;-1.2615142;0.104706764;-1.7287306;C0
255;-0.69891155;-1.1501379;-0.523818;-2.3728676;C0
268;-0.6627871;-0.80868745;-0.9520693;-2.423544;C0
275;-0.3845986;-0.51934886;-1.1015196;-2.005467;C0
304;0.019075155;-0.18297982;-0.63918877;-0.80309343;C0
305;0.26376534;0.21828175;-0.07393646;0.40811062;C0
307;0.43792486;0.5949298;0.24844456;1.2812992;C0
319;0.4342656;0.5273634;0.34609795;1.307727;C0
323;0.2781998;0.27407765;0.008925438;0.5612029;C0
337;0.008000612;0.08497286;-0.20496273;-0.11198926;C0
346;-0.29743004;-0.17758632;-0.22677517;-0.7017915;C0
370;-0.37423694;-0.13861966;-0.30250454;-0.81536114;C0
374;-0.26418054;0.11747408;-0.27643776;-0.42314422;C0
375;-0.11699051;0.26581073;-0.3006544;-0.15183419;C0
390;0.17961961;0.37414777;-0.54637337;0.007394016;C0
