4;-0.9183532;0.9387977;0.53676224;0.55720675;C0
13;-0.84554935;0.14923191;1.8251486;1.1288311;C0
24;-0.7167778;-0.5664079;3.6481104;2.3649247;C0
35;-0.38026345;-0.1148186;5.5705194;5.0754375;C0
44;0.07631904;0.47964013;5.4996605;6.0556197;C0
53;0.5984975;0.5281353;4.5194616;5.6460943;C0
71;1.0574322;0.87813014;4.4738684;6.4094305;C0
72;1.0574322;0.87813014;4.4738684;6.4094305;C0
100;1.1287835;0.6940607;4.323352;6.146196;C0
102;0.94455004;0.20435256;2.1824417;3.3313444;C0
103;0.046441793;-0.12411475;-1.4263878;-1.5040607;C0
123;-0.8138938;0.07427192;-1.2512417;-1.9908636;C0
125;-0.049542546;0.6646549;1.0029421;1.6180544;C0
140;1.2983954;1.0804291;3.6059818;5.984806;C0
187;1.7408247;0.76724625;6.207119;8.71519;C0
189;1.7043339;-0.25575185;6.6777678;8.126349;C0
191;1.1873755;-0.86681604;5.631174;5.9517336;C0
192;0.44698942;-0.9450426;4.584796;4.086743;C0
196;0.015854597;-0.99619794;3.36279;2.3824468;C0
198;-0.22374177;-1.1984549;2.5305471;1.1083505;C0
203;-0.22759771;-1.2270601;1.9325562;0.47789836;C0
220;-0.17101681;-0.9745171;1.425806;0.28027213;C0
224;-0.16543448;-0.5879562;0.9945431;0.2411524;C0
233;-0.14209771;-0.27753258;0.5868149;0.16718459;C0
243;-0.11172831;-0.12703824;0.139678;-0.09908855;C0
272;-0.14390182;-0.23033333;-0.43014908;-0.80438423;C0
274;-0.45222878;-0.69614506;-0.92239666;-2.0707705;C0
278;-0.8017355;-1.1608758;-1.0119333;-2.9745445;C0
292;-0.9598609;-1.2294824;-0.8681307;-3.0574741;C0
295;-0.8448761;-1.0557382;-0.5250225;-2.4256368;C0
312;-0.670474;-0.86210704;-0.07679939;-1.6093805;C0
314;-0.59473586;-0.8341906;0.5390034;-0.8899231;C0
354;-0.4845807;-0.867028;0.40760803;-0.9440007;C0
356;-0.38059002;-0.8423073;0.038201332;-1.184696;C0
365;-0.096627235;-0.5963583;-0.51664925;-1.2096348;C0
369;0.20369327;-0.25977135;-1.0420408;-1.0981189;C0
372;0.35187316;-0.023830414;-0.9766216;-0.6485789;C0
375;0.5860485;0.43789947;-0.92836;0.09558797;C0
389;0.6132865;0.56779194;-0.69620895;0.48486948;C0
398;0.27986968;0.19866407;-0.18928623;0.2892475;C0
408;-0.041290104;-0.27565753;0.104044914;-0.21290272;C0
425;-0.2531969;-0.62088084;-0.03010559;-0.9041833;C0
427;-0.48232722;-0.7964817;-0.23764229;-1.5164512;C0
445;-0.4830841;-0.6117089;-0.77554893;-1.8703419;C0
449;-0.32910475;-0.47955358;-1.4118004;-2.2204587;C0
471;-0.27620816;-0.41221726;-1.7755003;-2.4639258;C0
473;0.045805037;-0.094879985;-1.4572525;-1.5063274;C0
475;0.39272934;0.054684937;-0.9720249;-0.52461064;C0
498;0.57625604;0.17524385;-0.60900307;0.14249682;C0
501;0.52650106;0.18800879;-0.7790756;-0.06456578;C0
506;0.17906356;-0.054312646;-1.2628603;-1.1381094;C0
515;-0.06459087;-0.25724918;-1.5580301;-1.8798702;C0
523;-0.1064851;-0.40662926;-1.5227184;-2.035833;C0
532;-0.0783841;-0.4267592;-1.1064053;-1.6115485;C0
543;-0.0409621;-0.3102679;-0.68985844;-1.0410885;C0
552;-0.073238164;-0.27216688;-0.7105398;-1.0559449;C0
566;-0.2957339;-0.539183;-1.0444384;-1.8793553;C0
572;-0.45781833;-0.8076795;-1.3536177;-2.6191154;C0
588;-0.25352117;-0.6734015;-1.5954905;-2.5224133;C0
596;-0.0100747645;-0.3107627;-1.7643251;-2.0851626;C0
608;0.079611704;-0.0846564;-1.8427944;-1.8478391;C0
618;-0.095157646;-0.1591001;-1.8870544;-2.1413121;C0
623;-0.27583283;-0.5798199;-1.4885616;-2.3442144;C0
633;-0.042708457;-0.74201506;-1.2982693;-2.0829928;C0
650;0.24825388;-0.64177775;-1.0873337;-1.4808576;C0
652;0.40726468;-0.5222719;-0.77233887;-0.887346;C0
665;0.5434434;-0.23474808;-0.5896683;-0.28097296;C0
672;0.7114704;0.14652655;-0.7993555;0.058641434;C0
686;0.6276668;0.14898229;-1.4424114;-0.66576236;C0
692;0.011530787;-0.47339875;-2.063818;-2.525686;C0
704;-0.689223;-1.1850517;-2.1398296;-4.0141044;C0
715;-0.7106721;-1.426101;-1.9157081;-4.052481;C0
724;-0.495048;-1.2859987;-1.3055487;-3.0865953;C0
