3;0.07527539;0.23304594;-0.1537838;0.15453753;C0
22;-0.24464966;0.13421482;-0.14994812;-0.26038295;C0
25;-0.37842083;-0.024968922;-0.063139915;-0.46652967;C0
39;-0.38220054;-0.15113112;0.007838249;-0.5254934;C0
49;-0.3427224;-0.045763552;0.04796791;-0.34051803;C0
54;-0.23066114;0.0069001913;0.10356903;-0.12019192;C0
64;-0.15846428;0.06524801;0.15997696;0.06676069;C0
74;-0.1570192;0.07738224;0.18351555;0.10387859;C0
83;-0.35910845;-0.10631645;0.3952608;-0.070164084;C0
99;-0.45563677;-0.2662408;0.34374714;-0.37813044;C0
103;-0.395927;-0.24626178;0.14904785;-0.49314094;C0
116;-0.2803367;-0.09062514;0.19289112;-0.17807072;C0
123;0.011421815;0.061357796;0.297616;0.3703956;C0
136;0.22113329;0.06381725;0.3479252;0.63287574;C0
146;0.25390583;0.014857203;0.38178635;0.6505494;C0
155;0.18406625;0.05759436;0.39890385;0.64056444;C0
166;0.21714774;0.14255187;0.3586197;0.7183193;C0
176;0.2669029;0.22832876;0.33990097;0.8351326;C0
184;0.19114575;0.18073025;0.40084267;0.77271867;C0
199;0.060364828;0.11503667;0.51406;0.6894615;C0
203;0.014179587;0.0152917355;0.52116203;0.5506334;C0
218;-0.020689443;-0.112685755;0.69632244;0.5629473;C0
225;-0.002403453;-0.17623284;1.0252886;0.84665227;C0
236;0.12805332;-0.16407725;1.2315941;1.1955701;C0
252;0.25744855;-0.07387221;1.3414803;1.5250566;C0
265;0.22036731;0.1540285;1.3257437;1.7001395;C0
265;0.22036731;0.1540285;1.3257437;1.7001395;C0
275;0.07366204;0.15192664;1.0910673;1.316656;C0
283;-0.18004505;0.10860306;1.0692158;0.99777377;C0
299;-0.42115152;-0.028887272;1.1370811;0.68704236;C0
303;-0.39452356;-0.10559803;1.2839098;0.7837882;C0
315;-0.14259991;0.05450189;1.476963;1.388865;C0
325;0.14615268;0.4173178;1.5418224;2.1052928;C0
335;0.32845968;0.66934425;1.6263657;2.6241696;C0
352;0.33366942;0.57420945;1.6870232;2.594902;C0
354;0.24271882;0.68578714;1.4550457;2.3835516;C0
364;-0.06484628;0.6963515;1.4899998;2.121505;C0
376;-0.4406139;0.4567496;2.1667652;2.182901;C0
384;-0.4138397;0.48125547;2.8166685;2.8840842;C0
397;-0.24054903;0.44689858;3.1247282;3.3310778;C0
403;-0.11392665;0.46749082;3.1679716;3.5215359;C0
415;-0.12070227;0.6447836;2.9462452;3.4703264;C0
424;-0.37240878;0.8018959;2.4966908;2.926178;C0
435;-0.53618914;0.9206647;2.403761;2.7882366;C0
449;-0.5180012;0.76136535;2.5668135;2.8101776;C0
455;-0.2601701;0.7214282;2.5070238;2.968282;C0
465;-0.09321362;0.7508634;2.458768;3.1164176;C0
476;-0.16123813;0.47660843;2.5354319;2.8508022;C0
483;-0.24542978;0.2644742;2.8394136;2.858458;C0
497;-0.16891605;0.21637058;2.6745682;2.7220228;C0
503;-0.04830861;0.2248991;2.2288303;2.4054208;C0
515;0.04156083;0.045784175;1.8692913;1.9566363;C0
524;0.13586628;-0.119966954;1.1420984;1.1579977;C0
535;0.22217298;0.0679189;0.8958912;1.1859831;C0
552;0.21591991;0.34913737;0.7921839;1.3572412;C0
560;0.0025070906;0.17893809;1.6101665;1.7916117;C0
564;0.0017769933;-0.087647095;1.923213;1.8373429;C0
579;0.16308331;-0.350735;1.5215988;1.3339472;C0
583;0.26698512;-0.5631768;1.2750854;0.97889376;C0
595;0.2829939;-0.74293137;0.7429714;0.28303397;C0
603;0.4165965;-0.6092286;-0.35964966;-0.55228174;C0
615;0.3990876;-0.54969645;-1.29393;-1.4445388;C0
625;0.34877384;-0.43820682;-1.891664;-1.981097;C0
635;0.27494907;-0.5235673;-2.0619912;-2.3106093;C0
645;0.11923906;-0.60332125;-1.711339;-2.1954212;C0
657;0.16998689;-0.59111226;-0.90891075;-1.3300362;C0
664;0.40372586;-0.41261274;-0.6280947;-0.63698155;C0
675;0.46299082;-0.3075305;-0.838171;-0.68271065;C0
683;0.25819635;-0.4138919;-1.2565613;-1.4122568;C0
696;0.044043213;-0.6995339;-1.2069016;-1.8623922;C0
703;0.16040519;-0.73474187;-0.97905636;-1.553393;C0
715;0.29210827;-0.68415207;-1.3967447;-1.7887886;C0
725;0.3229295;-0.49676645;-1.8040109;-1.9778478;C0
735;0.35041708;-0.4467636;-1.6745367;-1.7708832;C0
745;0.4035721;-0.45561293;-1.2924366;-1.3444774;C0
761;0.28001866;-0.7390186;-0.93630886;-1.3953089;C0
766;0.21717402;-1.0060259;-1.1739702;-1.9628221;C0
776;0.31654036;-0.88026017;-1.6274405;-2.1911602;C0
784;0.3216645;-0.7414713;-1.9147382;-2.334545;C0
795;0.38430077;-0.6718667;-1.7655792;-2.0531452;C0
803;0.2988771;-0.82061183;-1.5980577;-2.1197925;C0
816;0.23104607;-1.0907918;-1.4110289;-2.2707746;C0
824;0.4120672;-1.0801275;-1.189415;-1.8574753;C0
835;0.40674412;-1.000343;-0.590806;-1.1844049;C0
844;0.2880539;-1.1750578;-0.3337984;-1.2208023;C0
857;0.34741592;-1.2529112;-0.6615076;-1.5670029;C0
864;0.43181252;-0.90132976;-1.118619;-1.5881362;C0
876;0.34774876;-0.56881505;-1.742816;-1.9638822;C0
883;0.32193267;-0.43891227;-2.156124;-2.2731037;C0
895;0.4545329;-0.4671142;-1.8675265;-1.8801079;C0
903;0.6726582;-0.52334785;-1.0850315;-0.93572116;C0
915;0.9669932;-0.38626903;-0.7225151;-0.14179093;C0
924;1.0093557;-0.1583662;-0.6624222;0.18856728;C0
939;0.8579736;-0.38905454;-0.94552517;-0.47660613;C0
944;0.6602776;-0.7316013;-1.0733719;-1.1446955;C0
957;0.52082586;-1.0917968;-0.93701935;-1.5079902;C0
964;0.63289803;-1.0262864;-0.73873806;-1.1321263;C0
976;0.60248107;-0.7855263;-1.2169132;-1.3999584;C0
984;0.5012441;-0.7819713;-1.4735155;-1.7542427;C0
996;0.380081;-0.83111984;-1.2604666;-1.7115054;C0
1004;0.33953607;-0.7875713;-1.2561579;-1.7041931;C0
1016;0.2727571;-0.76688606;-1.738811;-2.23294;C0
1026;-0.07519078;-0.5874293;-1.7384796;-2.4010997;C0
